user_id,net_last_balance,location_changed,home_grid_active_users,office_grid_active_users,requests_sent,requests_accepted,travel_distance,travel_count,free_rides,recency_minutes,points_earned,route_distance,user_gender,avg_rating,churn
1841,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,12.0,8,1.0,0.0,0.0
1885,261.0,0.0,12.0,4.0,1.0,2.0,52.0,2.0,0.0,23369.0666667,182.5,26,1.0,0.0,1.0
2051,507.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,98.0,26,1.0,5.0,0.0
2171,503.5,0.0,12.0,4.0,4.0,9.0,240.0,10.0,0.0,3017.48333333,84.0,24,0.0,4.0,1.0
2195,1400.0,1.0,1.0,1.0,60.0,15.0,420.0,15.0,0.0,1709.91666667,1530.0,28,1.0,5.0,1.0
2239,441.5,1.0,1.0,3.0,14.0,2.0,48.0,2.0,0.0,1805.53333333,127.0,24,1.0,0.0,1.0
2249,410.0,0.0,0.0,0.0,0.0,0.0,70.0,5.0,0.0,13049.1333333,300.0,14,1.0,4.8,1.0
2260,1137.5,0.0,0.0,0.0,0.0,0.0,195.0,13.0,0.0,2177.95,585.0,15,1.0,1.0,1.0
2269,20.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1865.61666667,24.0,14,1.0,0.0,0.0
2355,100.5,1.0,8.0,4.0,17.0,4.0,176.0,4.0,0.0,1491.88333333,141.0,44,1.0,5.0,1.0
2399,11.5,1.0,2.0,155.0,39.0,6.0,430.0,10.0,10.0,3147.31666667,0.0,43,1.0,5.0,1.0
2448,382.5,1.0,0.0,0.0,0.0,0.0,350.0,14.0,0.0,11734.8,1350.0,25,1.0,5.0,1.0
2829,100.0,0.0,15.0,10.0,4.0,3.0,32.0,4.0,0.0,21007.9,120.0,8,1.0,4.0,1.0
2841,65.0,1.0,0.0,0.0,0.0,0.0,56.0,2.0,0.0,19036.0,60.0,28,1.0,0.0,1.0
2854,378.5,1.0,2.0,155.0,4.0,8.0,261.0,9.0,0.0,733.866666667,0.0,29,1.0,0.0,1.0
2877,27.5,0.0,1.0,35.0,82.0,2.0,34.0,2.0,0.0,22396.1833333,30.0,17,1.0,0.0,0.0
2913,399.5,1.0,1.0,9.0,66.0,2.0,62.0,2.0,0.0,11805.7333333,186.0,31,1.0,0.0,0.0
2932,380.5,0.0,2.0,1.0,1.0,2.0,42.0,2.0,0.0,12510.5,132.0,21,1.0,0.0,1.0
2998,664.5,0.0,0.0,0.0,0.0,0.0,720.0,20.0,0.0,269.25,0.0,36,1.0,5.0,1.0
3066,1142.0,1.0,2.0,1.0,2.0,12.0,450.0,15.0,0.0,202.383333333,924.0,30,1.0,5.0,1.0
3133,398.25,0.0,0.0,0.0,0.0,0.0,40.0,10.0,0.0,232.666666667,0.0,4,1.0,5.0,1.0
3165,1724.5,0.0,1.0,66.0,11.0,17.0,675.0,27.0,0.0,272.233333333,2191.0,25,1.0,5.0,1.0
3320,157.5,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,12024.5833333,108.0,21,1.0,0.0,1.0
3356,2126.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,29627.6666667,84.0,28,1.0,5.0,1.0
3412,359.5,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,38068.9833333,0.0,15,0.0,0.0,0.0
3444,38.5,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,39095.4,0.0,13,0.0,4.0,0.0
3503,58.0,0.0,1.0,17.0,5.0,1.0,28.0,1.0,0.0,28856.8666667,69.0,28,1.0,0.0,1.0
3565,838.5,1.0,3.0,6.0,1.0,22.0,1050.0,35.0,0.0,210.95,2344.5,30,1.0,5.0,1.0
3610,60.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,20549.0166667,72.0,26,1.0,0.0,0.0
3630,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,20467.4833333,24.5,7,1.0,0.0,1.0
3704,150.0,0.0,0.0,0.0,0.0,0.0,104.0,13.0,0.0,913.333333333,390.0,8,1.0,5.0,1.0
3733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,27,0.0,0.0,0.0
3951,1402.5,0.0,1.0,7.0,3.0,56.0,1482.0,78.0,0.0,99.2166666667,5523.0,19,1.0,4.78571428571,1.0
4053,50.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,14589.75,60.0,18,1.0,0.0,0.0
4055,60.0,0.0,6.0,66.0,1.0,25.0,900.0,45.0,0.0,1889.95,0.0,20,1.0,4.5,1.0
4068,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,39247.35,0.0,15,1.0,0.0,0.0
4082,772.0,0.0,3.0,155.0,8.0,11.0,304.0,19.0,0.0,376.616666667,0.0,16,1.0,5.0,1.0
4210,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,19467.6166667,0.0,24,1.0,0.0,0.0
4483,120.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,29731.05,0.0,8,1.0,0.0,1.0
4501,288.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20000.0,102.0,40,1.0,0.0,0.0
4521,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,36602.7333333,42.0,15,1.0,0.0,0.0
4550,0.0,0.0,2.0,155.0,1.0,1.0,26.0,1.0,0.0,1947.35,77.0,26,1.0,0.0,0.0
4551,310.0,0.0,4.0,155.0,57.0,3.0,105.0,3.0,0.0,1585.66666667,0.0,35,1.0,5.0,1.0
4683,32.5,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,30333.2833333,39.0,10,1.0,0.0,0.0
4698,79.0,0.0,0.0,0.0,0.0,0.0,72.0,2.0,0.0,4366.98333333,267.0,36,1.0,0.0,0.0
4756,57.5,0.0,2.0,1.0,1.0,3.0,72.0,3.0,0.0,20537.7,195.0,24,1.0,0.0,0.0
4793,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,72.0,45,1.0,0.0,0.0
4836,399.0,0.0,7.0,66.0,326.0,11.0,408.0,17.0,0.0,1904.96666667,240.0,24,1.0,4.44444444444,1.0
4876,103.5,1.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,23758.0333333,81.0,13,1.0,5.0,1.0
4884,51.5,0.0,1.0,10.0,159.0,1.0,13.0,1.0,0.0,19357.5333333,28.0,13,1.0,0.0,1.0
4989,60.0,1.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,3605.68333333,72.0,24,1.0,0.0,0.0
5022,20.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,17766.8,24.0,10,1.0,0.0,1.0
5106,380.0,0.0,12.0,66.0,18.0,2.0,42.0,2.0,0.0,23906.25,123.0,21,1.0,0.0,1.0
5118,1115.0,0.0,1.0,155.0,112.0,3.0,42.0,3.0,0.0,1559.4,147.0,14,1.0,5.0,1.0
5166,379.5,0.0,2.0,5.0,4.0,2.0,40.0,2.0,0.0,12493.8,99.0,20,1.0,0.0,1.0
5279,1376.0,0.0,0.0,0.0,0.0,0.0,65.0,5.0,0.0,460.816666667,180.0,13,1.0,5.0,1.0
5305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,119.0,36,1.0,0.0,1.0
5356,362.0,0.0,0.0,0.0,0.0,0.0,414.0,18.0,0.0,179.05,0.0,23,1.0,0.0,1.0
5385,1910.0,0.0,5.0,66.0,6.0,7.0,176.0,8.0,0.0,3315.65,417.0,22,1.0,5.0,1.0
5464,140.0,0.0,3.0,155.0,3.0,1.0,6.0,1.0,0.0,30627.7166667,12.0,6,1.0,0.0,1.0
5502,413.0,0.0,2.0,155.0,4.0,1.0,17.0,1.0,0.0,42694.5833333,117.0,17,1.0,0.0,1.0
5531,1324.5,0.0,1.0,155.0,69.0,55.0,792.0,66.0,0.0,110.683333333,2508.0,12,1.0,4.69230769231,1.0
5543,17.5,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,30878.2333333,21.0,7,1.0,0.0,0.0
5639,3550.5,0.0,0.0,0.0,0.0,0.0,702.0,26.0,0.0,179.0,1782.0,27,1.0,0.0,1.0
5673,255.0,0.0,6.0,6.0,6.0,2.0,90.0,2.0,0.0,3588.65,306.0,45,1.0,0.0,0.0
5676,348.5,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,424.433333333,90.0,13,1.0,0.0,1.0
5677,766.0,0.0,1.0,66.0,17.0,10.0,300.0,10.0,0.0,3263.05,888.0,30,1.0,5.0,1.0
5706,2416.5,1.0,7.0,66.0,1.0,11.0,645.0,15.0,0.0,174.783333333,1764.0,43,1.0,5.0,1.0
5730,795.0,0.0,2.0,155.0,1.0,10.0,96.0,12.0,0.0,295.633333333,216.0,8,1.0,0.0,1.0
5783,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1865.61666667,0.0,8,1.0,0.0,0.0
6049,102.0,1.0,4.0,155.0,2.0,3.0,39.0,3.0,0.0,20422.85,0.0,13,1.0,5.0,1.0
6253,92.5,0.0,5.0,66.0,1.0,3.0,30.0,3.0,0.0,39244.8166667,141.0,10,1.0,0.0,0.0
6411,176.0,0.0,4.0,17.0,88.0,16.0,532.0,19.0,0.0,581.116666667,0.0,28,0.0,4.66666666667,1.0
6491,3253.0,0.0,4.0,66.0,19.0,20.0,460.0,20.0,0.0,179.05,1458.0,23,1.0,5.0,1.0
6560,550.5,0.0,3.0,155.0,1.0,11.0,108.0,18.0,0.0,89.9166666667,240.0,6,1.0,0.0,1.0
6578,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,126.0,29,1.0,0.0,1.0
6608,3195.5,0.0,1.0,18.0,27.0,27.0,1036.0,37.0,0.0,538.933333333,2769.0,28,1.0,5.0,1.0
6672,41.5,0.0,1.0,18.0,4.0,15.0,399.0,19.0,0.0,184.75,0.0,21,1.0,5.0,1.0
6916,72.5,1.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,12459.5333333,87.0,28,0.0,0.0,1.0
7026,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,39247.45,0.0,16,0.0,0.0,0.0
7044,139.5,1.0,1.0,155.0,2.0,1.0,11.0,1.0,0.0,33568.9,21.0,11,1.0,0.0,1.0
7090,116.5,1.0,2.0,3.0,181.0,4.0,100.0,4.0,0.0,1896.45,208.0,25,1.0,0.0,1.0
7112,80.0,0.0,1.0,17.0,10.0,5.0,175.0,5.0,0.0,908.65,594.0,35,1.0,0.0,1.0
7123,455.0,0.0,0.0,0.0,0.0,0.0,165.0,11.0,0.0,6.31666666667,210.0,15,1.0,5.0,1.0
7162,352.5,0.0,5.0,2.0,2.0,18.0,589.0,19.0,0.0,595.116666667,918.0,31,1.0,5.0,1.0
7559,6411.0,0.0,2.0,8.0,1.0,9.0,252.0,12.0,0.0,4538.31666667,858.0,21,0.0,0.0,1.0
7599,50.0,0.0,1.0,1.0,1.0,1.0,27.0,1.0,0.0,32660.3333333,60.0,27,1.0,0.0,0.0
7645,140.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,39549.0666667,93.0,30,1.0,0.0,0.0
7681,4904.0,0.0,3.0,155.0,12.0,23.0,675.0,27.0,0.0,118.966666667,1779.0,25,1.0,4.91666666667,1.0
7744,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,18.0,8,1.0,0.0,0.0
7801,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,42.0,17,1.0,0.0,0.0
7991,542.5,0.0,2.0,18.0,1.0,3.0,96.0,3.0,0.0,18993.9,295.0,32,1.0,0.0,0.0
8026,8556.0,0.0,0.0,0.0,0.0,0.0,3808.0,112.0,0.0,5794.01666667,13026.0,34,1.0,5.0,1.0
8082,3094.5,0.0,0.0,0.0,0.0,0.0,210.0,21.0,20.0,706.416666667,36.0,10,0.0,5.0,1.0
8120,90.0,0.0,2.0,1.0,2.0,9.0,588.0,14.0,0.0,11734.8,0.0,42,1.0,5.0,1.0
8190,20.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1729.3,24.0,10,1.0,5.0,0.0
8216,2010.0,0.0,4.0,2.0,2.0,9.0,384.0,16.0,0.0,119.933333333,1152.0,24,1.0,5.0,1.0
8241,395.0,1.0,5.0,18.0,17.0,19.0,361.0,19.0,0.0,811.533333333,0.0,19,1.0,0.0,1.0
8462,1702.5,0.0,5.0,35.0,19.0,10.0,416.0,16.0,0.0,1904.96666667,1527.0,26,1.0,4.75,1.0
8689,205.0,0.0,1.0,3.0,1.0,6.0,306.0,9.0,0.0,144.283333333,0.0,34,0.0,0.0,1.0
8726,2866.5,0.0,4.0,18.0,12.0,13.0,506.0,23.0,0.0,178.966666667,678.0,22,1.0,0.0,1.0
8840,95.0,1.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,36823.5,114.0,40,1.0,0.0,1.0
8889,835.0,0.0,2.0,155.0,8.0,8.0,168.0,14.0,0.0,12471.25,582.0,12,1.0,5.0,1.0
8890,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,75.0,23,1.0,0.0,0.0
8904,28.5,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,42779.6333333,10.5,8,1.0,0.0,1.0
8907,2843.0,0.0,1.0,66.0,1.0,28.0,1368.0,38.0,0.0,269.25,3834.0,36,1.0,4.8,1.0
8935,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,38984.9666667,0.0,24,1.0,0.0,0.0
8964,1237.0,1.0,2.0,8.0,238.0,7.0,259.0,7.0,0.0,1908.96666667,1107.0,37,1.0,5.0,1.0
9014,1902.5,0.0,1.0,2.0,1.0,11.0,680.0,20.0,0.0,8034.8,2178.0,34,1.0,5.0,1.0
9038,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,372.85,0.0,22,1.0,0.0,0.0
9066,731.0,0.0,2.0,155.0,22.0,10.0,130.0,10.0,0.0,933.466666667,0.0,13,0.0,5.0,1.0
9179,581.5,0.0,0.0,0.0,0.0,0.0,720.0,20.0,0.0,1554.55,0.0,36,1.0,5.0,1.0
9203,210.0,0.0,8.0,155.0,3.0,9.0,387.0,9.0,0.0,1659.05,0.0,43,1.0,5.0,1.0
9440,268.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,48.0,16,1.0,0.0,0.0
9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,18.0,6,0.0,0.0,0.0
9619,568.5,1.0,1.0,2.0,2.0,5.0,250.0,5.0,0.0,13471.9166667,633.0,50,1.0,5.0,1.0
9624,65.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,37908.9666667,78.0,17,1.0,0.0,1.0
9774,188.5,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,39244.8166667,0.0,16,1.0,0.0,0.0
9876,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20000.0,133.0,34,1.0,0.0,1.0
9974,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,35,1.0,0.0,1.0
9987,395.0,0.0,1.0,3.0,9.0,5.0,90.0,5.0,0.0,11909.4166667,306.0,18,1.0,5.0,1.0
10115,65.0,0.0,1.0,6.0,5.0,1.0,26.0,1.0,0.0,41924.5333333,78.0,26,1.0,0.0,0.0
10231,1242.5,0.0,1.0,2.0,1.0,13.0,42.0,21.0,0.0,21.6833333333,171.0,2,1.0,5.0,1.0
10243,4371.5,1.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,40799.95,108.0,32,1.0,0.0,0.0
10317,12.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20000.0,15.0,8,1.0,0.0,0.0
10351,87.5,0.0,5.0,2.0,1.0,1.0,35.0,1.0,0.0,29159.6,105.0,35,1.0,0.0,1.0
10516,276.0,0.0,5.0,155.0,1.0,4.0,75.0,5.0,0.0,162.133333333,123.0,15,1.0,5.0,1.0
10680,1190.5,0.0,1.0,155.0,1.0,13.0,252.0,14.0,0.0,184.266666667,936.0,18,1.0,0.0,1.0
10688,330.0,0.0,3.0,155.0,3.0,12.0,156.0,12.0,0.0,1649.3,468.0,13,1.0,0.0,1.0
10706,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,45.5,15,1.0,0.0,0.0
10718,124.0,0.0,4.0,2.0,1.0,1.0,39.0,1.0,0.0,39266.75,0.0,39,1.0,0.0,1.0
10872,20.0,1.0,15.0,155.0,35.0,1.0,15.0,1.0,0.0,29731.05,24.0,15,1.0,0.0,1.0
11194,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,33489.0666667,59.5,6,1.0,0.0,0.0
11219,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,66.0,23,1.0,0.0,0.0
11282,110.0,0.0,2.0,1.0,1.0,1.0,38.0,1.0,0.0,40759.7833333,132.0,38,1.0,0.0,1.0
11334,558.5,0.0,0.0,0.0,0.0,0.0,72.0,8.0,0.0,12478.7666667,216.0,9,1.0,0.0,1.0
11439,0.0,1.0,5.0,18.0,165.0,1.0,19.0,1.0,0.0,33793.1,0.0,19,1.0,0.0,0.0
11586,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,42.0,8,1.0,0.0,1.0
11726,11.0,0.0,3.0,8.0,12.0,3.0,18.0,6.0,0.0,2216.48333333,0.0,3,0.0,4.75,1.0
11764,3405.0,0.0,2.0,6.0,8.0,22.0,608.0,32.0,0.0,297.633333333,1665.0,19,1.0,5.0,1.0
11973,31.5,1.0,3.0,2.0,4.0,3.0,24.0,3.0,0.0,29015.0666667,36.0,8,1.0,5.0,0.0
12091,704.5,0.0,3.0,155.0,12.0,5.0,54.0,9.0,0.0,2952.33333333,0.0,6,1.0,5.0,1.0
12132,5947.0,0.0,1.0,155.0,5.0,12.0,182.0,13.0,0.0,1649.3,741.0,14,1.0,0.0,1.0
12162,491.5,0.0,1.0,66.0,5.0,2.0,66.0,2.0,0.0,659.7,105.0,33,1.0,0.0,0.0
12527,265.0,0.0,0.0,0.0,0.0,0.0,112.0,7.0,0.0,98.2666666667,270.0,16,1.0,5.0,1.0
12613,2729.0,1.0,3.0,35.0,1066.0,13.0,440.0,22.0,0.0,18134.8666667,1488.0,20,1.0,5.0,1.0
12676,65.0,1.0,7.0,8.0,5.0,1.0,26.0,1.0,0.0,13519.2,78.0,26,1.0,0.0,1.0
12686,0.0,0.0,1.0,6.0,1.0,1.0,26.0,1.0,0.0,28905.45,0.0,26,0.0,0.0,0.0
12887,22.5,1.0,1.0,17.0,1.0,5.0,30.0,5.0,0.0,296.533333333,54.0,6,1.0,1.0,1.0
13061,11089.0,0.0,3.0,17.0,45.0,80.0,3916.0,89.0,0.0,193.3,12681.0,44,1.0,4.80952380952,1.0
13119,219.0,0.0,2.0,2.0,2.0,14.0,578.0,17.0,0.0,860.883333333,306.0,34,1.0,0.0,1.0
13190,740.0,0.0,3.0,9.0,5.0,5.0,130.0,5.0,0.0,118.966666667,0.0,26,0.0,5.0,1.0
13501,1682.5,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,42401.2833333,31.5,49,1.0,0.0,0.0
13546,2980.0,1.0,7.0,5.0,7.0,23.0,125.0,25.0,0.0,57.75,3061.0,5,1.0,5.0,1.0
13578,0.0,1.0,8.0,3.0,18.0,1.0,11.0,1.0,0.0,27660.1666667,0.0,11,1.0,0.0,0.0
13714,35.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,405.7,78.0,12,1.0,0.0,0.0
13723,60.5,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,42143.2666667,0.0,32,0.0,0.0,1.0
13818,147.5,0.0,3.0,7.0,6.0,8.0,96.0,12.0,0.0,893.283333333,28.0,8,1.0,5.0,1.0
13880,25.0,0.0,4.0,2.0,37.0,4.0,136.0,4.0,0.0,20492.0666667,90.0,34,1.0,0.0,1.0
13935,205.5,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,39375.35,60.0,23,0.0,0.0,0.0
14019,269.0,0.0,0.0,0.0,0.0,0.0,364.0,14.0,0.0,2066.75,91.0,26,0.0,5.0,1.0
14040,705.5,0.0,7.0,155.0,4.0,1.0,15.0,1.0,0.0,41211.1833333,45.0,15,1.0,0.0,1.0
14124,2254.0,0.0,2.0,1.0,1.0,10.0,374.0,11.0,0.0,24836.8666667,1191.0,34,1.0,0.0,1.0
14260,98.0,1.0,1.0,18.0,6.0,2.0,24.0,2.0,0.0,19017.1166667,0.0,12,0.0,4.0,1.0
14307,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,31207.25,0.0,22,0.0,0.0,0.0
14372,188.5,0.0,7.0,155.0,2.0,8.0,90.0,10.0,0.0,15.8333333333,0.0,9,1.0,4.66666666667,1.0
14422,324.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,19523.4333333,108.0,30,1.0,0.0,0.0
14454,212.0,0.0,0.0,0.0,0.0,0.0,56.0,2.0,0.0,22279.2166667,136.5,28,1.0,0.0,1.0
14538,230.0,0.0,0.0,0.0,0.0,0.0,384.0,16.0,0.0,119.933333333,0.0,24,0.0,0.0,1.0
14540,65.0,1.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,29137.6,78.0,27,1.0,0.0,0.0
14556,817.5,0.0,9.0,11.0,2.0,26.0,962.0,37.0,0.0,4.5,1815.0,26,1.0,5.0,1.0
14579,2091.5,0.0,5.0,66.0,2.0,7.0,56.0,7.0,0.0,1475.15,0.0,8,1.0,5.0,1.0
14609,44.0,0.0,0.0,0.0,0.0,0.0,240.0,30.0,0.0,2123.06666667,0.0,8,1.0,0.0,1.0
14860,455.5,0.0,7.0,155.0,1.0,15.0,135.0,15.0,0.0,3741.55,0.0,9,0.0,5.0,1.0
14898,204.0,0.0,0.0,0.0,0.0,0.0,1134.0,27.0,0.0,477.216666667,0.0,42,1.0,5.0,1.0
14952,181.5,0.0,7.0,2.0,5.0,26.0,1410.0,30.0,0.0,645.733333333,0.0,47,1.0,5.0,1.0
14954,191.0,0.0,1.0,155.0,3.0,1.0,31.0,1.0,0.0,19921.05,0.0,31,1.0,0.0,1.0
15108,60.0,0.0,7.0,155.0,2.0,2.0,28.0,2.0,0.0,17526.4833333,0.0,14,1.0,0.0,1.0
15154,87.5,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0,4449.65,105.0,39,1.0,5.0,1.0
15156,308.5,1.0,1.0,10.0,2.0,12.0,247.0,13.0,0.0,1649.3,0.0,19,0.0,0.0,1.0
15276,1300.0,0.0,3.0,9.0,13.0,21.0,231.0,33.0,0.0,2123.06666667,790.0,7,1.0,0.0,1.0
15282,1675.5,0.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,33878.45,139.0,43,1.0,5.0,0.0
15470,1747.0,0.0,7.0,2.0,1.0,19.0,703.0,37.0,17.0,2392.85,1260.0,19,1.0,0.0,0.0
