user_id,net_last_balance,location_changed,home_grid_active_users,office_grid_active_users,requests_sent,requests_accepted,travel_distance,travel_count,free_rides,recency_minutes,points_earned,route_distance,user_gender,avg_rating,churn
3988.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,23436.1333333,48.0,5,1,0.0,0.0
3992.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,33.0,8,1,0.0,0.0
4055.0,2081.0,1.0,10.0,128.0,1.0,22.0,800.0,40.0,0.0,12170.1833333,1926.0,20,1,0.0,1.0
4082.0,826.5,1.0,3.0,323.0,4.0,25.0,448.0,28.0,0.0,1919.93333333,0.0,16,1,5.0,1.0
4086.0,149.5,1.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,15970.2,90.0,32,1,0.0,0.0
4364.0,1362.5,0.0,3.0,7.0,1670.0,13.0,608.0,19.0,0.0,1304.15,2172.5,32,1,5.0,1.0
4419.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,32356.6833333,27.0,9,0,0.0,0.0
4498.0,215.0,0.0,0.0,0.0,0.0,0.0,180.0,9.0,0.0,3257.01666667,540.0,20,1,5.0,1.0
4504.0,0.0,1.0,1.0,11.0,7.0,1.0,43.0,1.0,0.0,20526.45,0.0,43,0,0.0,0.0
4551.0,402.5,1.0,5.0,323.0,16.0,14.0,490.0,14.0,0.0,3386.83333333,0.0,35,1,5.0,1.0
4560.0,1453.0,1.0,2.0,25.0,45.0,15.0,555.0,15.0,0.0,3180.5,1621.0,37,1,4.63636363636,1.0
4604.0,1504.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,20000.0,39.0,15,1,0.0,1.0
4698.0,305.0,0.0,0.0,0.0,0.0,0.0,72.0,2.0,0.0,13404.4833333,246.0,36,1,5.0,0.0
4778.0,260.0,1.0,6.0,5.0,1.0,2.0,76.0,2.0,0.0,9367.66666667,213.0,38,1,4.0,0.0
4836.0,762.0,0.0,13.0,128.0,4324.0,63.0,1776.0,74.0,1.0,2982.66666667,7103.5,24,1,4.8,1.0
4876.0,689.5,1.0,1.0,7.0,7.0,20.0,351.0,27.0,0.0,3731.03333333,1779.0,13,1,4.88888888889,1.0
5106.0,324.5,0.0,11.0,128.0,74.0,1.0,21.0,1.0,0.0,32701.3,69.0,21,1,4.0,1.0
5118.0,1359.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,20000.0,48.0,14,1,0.0,1.0
5138.0,6862.0,0.0,2.0,323.0,69.0,47.0,2494.0,58.0,0.0,2202.51666667,7590.0,43,1,4.44444444444,1.0
5217.0,60.5,1.0,1.0,5.0,29.0,1.0,22.0,1.0,0.0,8940.95,72.0,22,1,0.0,0.0
5223.0,53.5,0.0,5.0,98.0,45.0,4.0,65.0,5.0,0.0,17737.3166667,177.0,13,1,0.0,1.0
5236.0,27.5,0.0,1.0,1.0,1.0,1.0,11.0,1.0,0.0,4925.98333333,33.0,11,1,0.0,1.0
5356.0,20.0,0.0,6.0,128.0,2.0,13.0,299.0,13.0,0.0,3119.93333333,0.0,23,1,5.0,1.0
5385.0,2603.0,1.0,6.0,128.0,338.0,6.0,132.0,6.0,0.0,7538.5,1104.0,22,1,5.0,1.0
5429.0,54.5,1.0,2.0,2.0,9.0,3.0,24.0,3.0,0.0,2055.93333333,60.0,8,1,0.0,0.0
5502.0,332.0,0.0,2.0,323.0,172.0,3.0,51.0,3.0,0.0,16654.7166667,231.0,17,1,5.0,1.0
5504.0,2271.0,1.0,2.0,128.0,6.0,31.0,795.0,53.0,0.0,7655.86666667,2223.0,15,1,5.0,0.0
5531.0,4857.0,0.0,2.0,323.0,78.0,97.0,1416.0,118.0,0.0,479.133333333,4035.0,12,1,4.88888888889,1.0
5639.0,4761.0,0.0,12.0,1.0,45.0,13.0,540.0,20.0,0.0,1780.08333333,1260.0,27,1,0.0,1.0
5661.0,160.0,1.0,1.0,1.0,6.0,2.0,22.0,2.0,0.0,27966.5666667,58.5,11,1,0.0,0.0
5673.0,473.0,0.0,10.0,16.0,1.0,5.0,270.0,6.0,0.0,2370.38333333,846.0,45,1,0.0,0.0
5676.0,634.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,17624.1166667,39.0,13,1,0.0,0.0
5677.0,476.0,0.0,3.0,128.0,2.0,1.0,30.0,1.0,0.0,36545.9833333,78.0,30,1,5.0,0.0
5685.0,27.5,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,36379.6333333,33.0,17,1,0.0,0.0
5706.0,1390.0,0.0,12.0,128.0,2.0,14.0,989.0,23.0,0.0,4816.51666667,2892.0,43,1,5.0,1.0
5730.0,3057.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,4935.5,24.0,8,1,0.0,0.0
5731.0,122.0,0.0,2.0,5.0,4.0,4.0,90.0,6.0,0.0,3488.05,0.0,15,1,4.5,1.0
5740.0,33.0,0.0,2.0,16.0,13.0,2.0,22.0,2.0,0.0,32356.6833333,76.5,11,1,5.0,0.0
6049.0,192.0,0.0,2.0,323.0,1.0,10.0,130.0,10.0,0.0,3110.88333333,0.0,13,1,0.0,1.0
6187.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,78.0,22,1,0.0,0.0
6205.0,3951.5,1.0,2.0,323.0,3.0,21.0,480.0,24.0,0.0,2346.98333333,1398.0,20,1,5.0,1.0
6217.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,37539.4333333,120.0,40,1,0.0,0.0
6242.0,112.0,0.0,6.0,24.0,36.0,1.0,26.0,1.0,0.0,17641.3,0.0,26,1,0.0,0.0
6249.0,3393.0,1.0,6.0,16.0,6.0,21.0,294.0,21.0,0.0,2398.46666667,874.5,14,1,5.0,1.0
6352.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,35044.3333333,0.0,19,1,0.0,0.0
6390.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,117.0,36,1,0.0,0.0
6491.0,4270.5,1.0,9.0,128.0,19.0,12.0,276.0,12.0,0.0,4559.95,898.0,23,1,0.0,1.0
6548.0,50.0,1.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,3303.66666667,0.0,10,1,0.0,1.0
6560.0,1185.0,1.0,5.0,323.0,43.0,9.0,66.0,11.0,0.0,6699.85,172.5,6,1,5.0,1.0
6608.0,14725.0,0.0,1.0,40.0,51.0,86.0,3528.0,126.0,0.0,2130.45,14412.0,28,1,4.55555555556,1.0
6609.0,2270.5,1.0,3.0,25.0,180.0,16.0,729.0,27.0,0.0,2423.7,2061.0,27,1,4.84615384615,1.0
6660.0,107.5,1.0,3.0,2.0,23.0,1.0,47.0,1.0,0.0,33137.4666667,129.0,47,1,0.0,1.0
6672.0,72.5,0.0,4.0,40.0,2.0,18.0,504.0,24.0,0.0,2449.4,0.0,21,1,4.5,1.0
6768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,7,1,5.0,0.0
6900.0,70.0,0.0,11.0,7.0,2.0,1.0,29.0,1.0,0.0,12436.55,84.0,29,1,0.0,0.0
7123.0,1715.5,0.0,0.0,0.0,0.0,0.0,90.0,6.0,0.0,36784.5833333,294.0,15,1,0.0,0.0
7139.0,65.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,12526.8833333,78.0,18,1,0.0,0.0
7146.0,36.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,8819.96666667,0.0,13,1,0.0,0.0
7162.0,1205.0,0.0,9.0,7.0,1.0,18.0,620.0,20.0,0.0,1924.11666667,1071.0,31,1,5.0,1.0
7260.0,1528.0,0.0,6.0,128.0,4.0,13.0,112.0,14.0,1.0,12123.0166667,346.5,8,1,4.25,1.0
7406.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,6242.7,0.0,28,0,0.0,0.0
7464.0,232.0,0.0,4.0,323.0,13.0,10.0,528.0,12.0,0.0,3440.06666667,0.0,44,1,0.0,1.0
7468.0,38.5,0.0,4.0,4.0,671.0,1.0,23.0,1.0,0.0,17627.6833333,0.0,23,1,0.0,0.0
7469.0,110.0,0.0,1.0,1.0,57.0,4.0,12.0,4.0,0.0,14994.15,64.5,3,1,0.0,0.0
7522.0,15.0,0.0,10.0,5.0,10.0,1.0,5.0,1.0,0.0,6158.33333333,18.0,5,1,5.0,0.0
7523.0,935.0,0.0,0.0,0.0,0.0,0.0,204.0,6.0,0.0,3406.73333333,528.0,34,1,0.0,1.0
7647.0,257.5,0.0,0.0,0.0,0.0,0.0,117.0,3.0,0.0,2197.81666667,438.5,39,1,5.0,1.0
7681.0,2730.5,1.0,4.0,323.0,19.0,18.0,675.0,27.0,0.0,2393.58333333,2672.5,25,1,5.0,1.0
7788.0,200.0,0.0,3.0,40.0,32.0,1.0,30.0,1.0,0.0,7635.36666667,0.0,30,1,0.0,1.0
7979.0,25.0,0.0,5.0,1.0,17.0,2.0,14.0,2.0,0.0,36736.4166667,61.5,7,1,0.0,0.0
7980.0,207.5,1.0,2.0,1.0,34.0,1.0,26.0,1.0,0.0,15310.2,173.0,26,1,0.0,0.0
7991.0,220.0,0.0,4.0,40.0,12.0,1.0,32.0,1.0,0.0,36345.85,84.0,32,1,5.0,1.0
8026.0,5035.0,0.0,5.0,323.0,3.0,48.0,3230.0,95.0,0.0,7965.86666667,11826.0,34,1,5.0,1.0
8054.0,187.5,0.0,1.0,2.0,62.0,1.0,25.0,1.0,0.0,31757.2833333,84.0,25,1,0.0,0.0
8057.0,2095.5,1.0,3.0,323.0,674.0,20.0,660.0,22.0,0.0,3226.68333333,1749.0,30,1,4.9,1.0
8082.0,2584.0,1.0,3.0,128.0,1.0,16.0,200.0,20.0,19.0,1735.93333333,94.5,10,0,4.9375,1.0
8090.0,50.0,1.0,7.0,16.0,3.0,1.0,22.0,1.0,0.0,22044.6333333,60.0,22,1,5.0,0.0
8216.0,120.0,0.0,5.0,2.0,9.0,3.0,72.0,3.0,0.0,26129.9166667,224.5,24,1,0.0,1.0
8241.0,125.5,0.0,6.0,40.0,6.0,16.0,304.0,16.0,0.0,4883.7,133.0,19,1,4.33333333333,1.0
8415.0,202.5,0.0,1.0,98.0,4.0,3.0,42.0,3.0,0.0,7838.2,153.0,14,1,0.0,1.0
8417.0,1256.0,0.0,6.0,323.0,34.0,4.0,78.0,6.0,0.0,25475.15,381.5,13,1,4.0,1.0
8451.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,23658.5333333,105.0,33,1,0.0,0.0
8475.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,17.5,7,1,0.0,0.0
8489.0,175.0,1.0,2.0,2.0,193.0,7.0,119.0,7.0,0.0,2342.83333333,262.5,17,1,0.0,1.0
8680.0,316.5,1.0,9.0,128.0,5.0,31.0,1482.0,57.0,0.0,229.7,3282.0,26,0,4.75,1.0
8726.0,2706.5,0.0,9.0,40.0,14.0,13.0,440.0,20.0,0.0,8849.96666667,630.0,22,1,0.0,1.0
8778.0,34.5,0.0,5.0,6.0,45.0,10.0,90.0,10.0,0.0,3201.48333333,0.0,9,1,5.0,1.0
8889.0,391.5,0.0,0.0,0.0,0.0,0.0,156.0,13.0,0.0,1889.76666667,654.0,12,1,4.75,1.0
8890.0,397.5,1.0,4.0,323.0,1.0,2.0,46.0,2.0,0.0,19077.25,1312.5,23,1,5.0,1.0
8907.0,2339.5,0.0,1.0,128.0,6.0,19.0,900.0,25.0,0.0,1773.18333333,3021.0,36,1,4.83333333333,1.0
8956.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,25003.6,0.0,14,0,0.0,1.0
8964.0,17144.0,0.0,4.0,38.0,1218.0,102.0,5402.0,146.0,0.0,702.533333333,17241.0,37,1,4.92156862745,1.0
9068.0,87.5,0.0,2.0,7.0,2.0,1.0,21.0,1.0,0.0,13598.3666667,51.0,21,1,0.0,0.0
9136.0,22.5,0.0,1.0,1.0,1.0,2.0,8.0,2.0,0.0,22354.25,27.0,4,1,0.0,0.0
9179.0,2272.0,1.0,1.0,7.0,1.0,10.0,576.0,16.0,0.0,2324.31666667,792.0,36,1,5.0,1.0
9203.0,63.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,28116.3166667,0.0,43,1,0.0,1.0
9214.0,32.5,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,28886.8,39.0,16,1,0.0,1.0
9459.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,27729.25,49.0,2,1,0.0,0.0
9674.0,805.0,0.0,12.0,3.0,76.0,8.0,52.0,13.0,0.0,1606.25,525.0,4,1,0.0,1.0
9731.0,1398.0,1.0,0.0,0.0,0.0,0.0,108.0,3.0,0.0,5295.21666667,288.0,36,1,5.0,1.0
9750.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,77.0,22,1,0.0,0.0
9826.0,200.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,30933.3166667,0.0,16,0,0.0,0.0
9860.0,165.0,0.0,19.0,1.0,77.0,1.0,19.0,1.0,0.0,25503.1166667,54.0,19,1,4.0,0.0
9894.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,38088.95,0.0,33,1,0.0,0.0
9949.0,439.5,0.0,5.0,5.0,2.0,1.0,42.0,1.0,0.0,7262.51666667,129.0,42,1,5.0,1.0
9953.0,2687.5,0.0,4.0,98.0,10.0,81.0,1870.0,85.0,0.0,941.7,5499.0,22,1,4.14285714286,1.0
9994.0,35.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,6214.03333333,42.0,8,1,0.0,1.0
10053.0,943.5,0.0,3.0,21.0,5.0,28.0,280.0,35.0,0.0,15238.15,1098.0,8,1,5.0,1.0
10141.0,2422.0,0.0,2.0,24.0,1.0,19.0,1260.0,30.0,0.0,1936.61666667,3564.0,42,1,5.0,1.0
10192.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,35298.9,0.0,22,0,0.0,0.0
10231.0,858.5,0.0,1.0,2.0,11.0,21.0,78.0,39.0,0.0,3889.66666667,195.0,2,1,5.0,1.0
10243.0,3098.5,1.0,0.0,0.0,0.0,0.0,480.0,15.0,0.0,3319.65,1158.0,32,1,5.0,1.0
10511.0,110.0,1.0,1.0,1.0,11.0,2.0,38.0,2.0,0.0,4366.36666667,198.0,19,1,5.0,0.0
10558.0,229.5,0.0,1.0,5.0,2.0,1.0,24.0,1.0,0.0,19003.55,75.0,24,1,0.0,0.0
10660.0,0.0,1.0,6.0,20.0,6.0,1.0,6.0,1.0,0.0,27825.8,18.0,6,1,0.0,0.0
11050.0,47.5,1.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,27761.2,57.0,20,1,0.0,0.0
11082.0,1451.0,0.0,6.0,323.0,21.0,17.0,198.0,18.0,2.0,2068.48333333,921.0,11,1,5.0,1.0
11136.0,288.0,0.0,0.0,0.0,0.0,0.0,112.0,7.0,0.0,5123.71666667,0.0,16,0,5.0,1.0
11169.0,65.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,10880.9,36.0,16,1,0.0,0.0
11173.0,0.0,0.0,13.0,2.0,25.0,1.0,32.0,1.0,0.0,22087.3666667,0.0,32,1,0.0,0.0
11195.0,27.5,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,23425.4333333,9.0,2,1,0.0,0.0
11360.0,37.5,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1643.76666667,45.0,19,1,1.0,1.0
11364.0,5054.0,0.0,1.0,38.0,116.0,28.0,1054.0,31.0,0.0,1900.86666667,3315.0,34,1,4.64285714286,1.0
11514.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,6461.33333333,28.0,10,1,4.0,0.0
11726.0,64.0,0.0,5.0,16.0,13.0,1.0,3.0,1.0,0.0,4786.31666667,0.0,3,0,0.0,1.0
11764.0,2845.5,0.0,3.0,13.0,4.0,16.0,323.0,17.0,0.0,1978.56666667,816.0,19,1,4.75,1.0
11837.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,75.0,27,1,0.0,0.0
11950.0,95.5,1.0,5.0,1.0,8.0,39.0,2184.0,42.0,0.0,4941.65,4848.0,52,1,0.0,1.0
12022.0,2367.0,1.0,1.0,323.0,10.0,14.0,437.0,19.0,0.0,12424.0,1473.5,23,1,5.0,1.0
12037.0,67.5,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,2942.41666667,81.0,29,1,0.0,0.0
12091.0,32.5,0.0,5.0,323.0,22.0,11.0,90.0,15.0,0.0,4780.61666667,0.0,6,1,5.0,1.0
12132.0,11869.5,1.0,1.0,323.0,2.0,13.0,252.0,18.0,0.0,1825.58333333,1540.0,14,1,4.0,1.0
12162.0,746.5,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,42766.2,96.0,33,1,0.0,0.0
12167.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,5094.4,0.0,32,0,0.0,0.0
