user_id,net_last_balance,location_changed,home_grid_active_users,office_grid_active_users,requests_sent,requests_accepted,travel_distance,travel_count,free_rides,recency_minutes,points_earned,route_distance,user_gender,avg_rating,churn
1867,132.5,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,7610.71666667,87.0,29,1,0.0,1.0
1879,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,17884.9,0.0,12,1,0.0,1.0
1949,2567.5,1.0,5.0,101.0,16.0,13.0,228.0,19.0,0.0,149.833333333,1006.5,12,1,0.0,1.0
1962,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,19143.4333333,0.0,40,1,0.0,0.0
1998,514.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,14623.7333333,69.0,28,1,5.0,0.0
2034,1690.0,0.0,2.0,305.0,1.0,11.0,330.0,22.0,0.0,8747.45,1188.0,15,1,0.0,1.0
2046,32.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,40664.6833333,42.0,12,0,0.0,1.0
2069,295.5,1.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,38226.1,42.0,15,1,5.0,0.0
2171,151.5,0.0,13.0,7.0,62.0,7.0,168.0,7.0,0.0,341.3,480.0,24,0,2.0,1.0
2195,2260.0,0.0,3.0,1.0,1.0,2.0,56.0,2.0,0.0,16109.9666667,210.0,28,1,0.0,1.0
2198,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,18212.5,54.0,18,1,0.0,0.0
2239,491.0,1.0,1.0,8.0,327.0,2.0,48.0,2.0,0.0,29297.0666667,133.0,24,1,0.0,1.0
2287,226.5,1.0,3.0,7.0,10.0,7.0,308.0,7.0,0.0,11624.05,1251.0,44,1,5.0,1.0
2323,1756.5,0.0,7.0,17.0,123.0,14.0,546.0,14.0,0.0,25046.15,1702.0,39,1,0.0,1.0
2355,1014.5,1.0,13.0,7.0,2.0,19.0,1452.0,33.0,0.0,264.933333333,0.0,44,1,5.0,1.0
2399,6658.5,0.0,6.0,305.0,5.0,8.0,473.0,11.0,10.0,160.966666667,369.0,43,1,5.0,1.0
2403,17.5,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,4750.48333333,21.0,18,1,0.0,0.0
2418,58.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,20000.0,33.0,17,1,0.0,1.0
2459,40.0,1.0,2.0,16.0,130.0,1.0,10.0,1.0,0.0,16892.6,24.0,10,1,0.0,1.0
2534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,36,1,0.0,0.0
2626,0.0,1.0,8.0,305.0,8.0,1.0,33.0,1.0,0.0,5244.33333333,0.0,33,1,0.0,0.0
2646,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,7.0,15,1,0.0,0.0
2765,32.5,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.0,26607.0833333,87.0,17,1,0.0,0.0
2854,360.5,0.0,2.0,305.0,10.0,7.0,348.0,12.0,0.0,99.55,0.0,29,1,0.0,0.0
2928,451.5,1.0,2.0,5.0,37.0,15.0,480.0,15.0,0.0,6461.66666667,1356.0,32,1,3.75,1.0
2998,114.5,0.0,0.0,0.0,0.0,0.0,1080.0,30.0,0.0,5148.21666667,0.0,36,1,5.0,1.0
3066,457.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,39340.8,66.0,30,1,0.0,0.0
3105,112.5,0.0,0.0,0.0,0.0,0.0,188.0,4.0,0.0,970.65,551.5,47,1,5.0,1.0
3133,286.25,0.0,6.0,16.0,2.0,5.0,20.0,5.0,0.0,26341.85,0.0,4,1,5.0,1.0
3139,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,0.0,38218.2,0.0,38,0,0.0,0.0
3165,5617.5,0.0,2.0,119.0,43.0,52.0,1825.0,73.0,0.0,115.766666667,6279.0,25,1,5.0,1.0
3236,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,40682.9166667,101.5,31,1,0.0,0.0
3356,2830.0,0.0,2.0,5.0,2.0,4.0,140.0,5.0,0.0,6043.31666667,408.0,28,1,5.0,1.0
3440,0.0,1.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,5134.31666667,0.0,26,1,0.0,0.0
3464,201.5,1.0,16.0,305.0,2.0,11.0,132.0,12.0,0.0,1893.66666667,0.0,11,0,0.0,1.0
3565,397.5,0.0,4.0,4.0,7.0,18.0,660.0,22.0,0.0,341.3,1521.0,30,1,5.0,1.0
3597,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,16488.8333333,0.0,17,1,4.0,0.0
3735,40.0,1.0,3.0,3.0,4.0,3.0,36.0,3.0,0.0,7494.41666667,72.0,12,1,4.0,1.0
3800,365.5,1.0,1.0,101.0,2.0,2.0,22.0,2.0,0.0,17924.4333333,0.0,11,0,0.0,0.0
3879,257.5,0.0,1.0,305.0,8.0,1.0,37.0,1.0,0.0,9134.9,105.0,37,1,0.0,0.0
3951,13686.5,1.0,2.0,20.0,39.0,44.0,1292.0,68.0,0.0,363.2,5586.0,19,1,4.93333333333,1.0
3966,1732.5,1.0,3.0,1.0,2.0,11.0,312.0,13.0,0.0,5173.65,898.5,24,1,5.0,1.0
4023,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,60.0,16,1,4.0,0.0
4055,1507.5,0.0,14.0,119.0,17.0,34.0,1220.0,61.0,0.0,357.1,1344.0,20,1,4.33333333333,1.0
4082,694.5,1.0,2.0,305.0,4.0,23.0,544.0,34.0,0.0,350.5,533.0,16,1,4.75,1.0
4225,95.0,1.0,1.0,1.0,35.0,1.0,13.0,1.0,0.0,4749.85,114.0,13,1,0.0,0.0
4364,645.5,1.0,4.0,2.0,1133.0,14.0,512.0,16.0,0.0,9198.98333333,1974.5,32,1,5.0,1.0
